x,y,z,time,label
539,0,0,3921,delay_kernel_start_0
507,0,0,3921,delay_kernel_start_0
891,0,0,3921,delay_kernel_start_0
475,0,0,3921,delay_kernel_start_0
916,0,0,3921,delay_kernel_start_0
692,0,0,3921,delay_kernel_start_0
660,0,0,3921,delay_kernel_start_0
404,0,0,3921,delay_kernel_start_0
949,0,0,3921,delay_kernel_start_0
436,0,0,3921,delay_kernel_start_0
532,0,0,3921,delay_kernel_start_0
500,0,0,3921,delay_kernel_start_0
884,0,0,3921,delay_kernel_start_0
468,0,0,3921,delay_kernel_start_0
917,0,0,3921,delay_kernel_start_0
693,0,0,3921,delay_kernel_start_0
661,0,0,3921,delay_kernel_start_0
405,0,0,3921,delay_kernel_start_0
950,0,0,3921,delay_kernel_start_0
437,0,0,3921,delay_kernel_start_0
533,0,0,3921,delay_kernel_start_0
501,0,0,3921,delay_kernel_start_0
885,0,0,3921,delay_kernel_start_0
469,0,0,3921,delay_kernel_start_0
918,0,0,3921,delay_kernel_start_0
694,0,0,3921,delay_kernel_start_0
662,0,0,3921,delay_kernel_start_0
406,0,0,3921,delay_kernel_start_0
951,0,0,3921,delay_kernel_start_0
438,0,0,3921,delay_kernel_start_0
534,0,0,3921,delay_kernel_start_0
502,0,0,3921,delay_kernel_start_0
886,0,0,3921,delay_kernel_start_0
470,0,0,3921,delay_kernel_start_0
919,0,0,3921,delay_kernel_start_0
695,0,0,3921,delay_kernel_start_0
663,0,0,3921,delay_kernel_start_0
407,0,0,3921,delay_kernel_start_0
956,0,0,3921,delay_kernel_start_0
439,0,0,3921,delay_kernel_start_0
535,0,0,3921,delay_kernel_start_0
503,0,0,3921,delay_kernel_start_0
887,0,0,3921,delay_kernel_start_0
471,0,0,3921,delay_kernel_start_0
924,0,0,3921,delay_kernel_start_0
700,0,0,3921,delay_kernel_start_0
668,0,0,3921,delay_kernel_start_0
412,0,0,3921,delay_kernel_start_0
957,0,0,3921,delay_kernel_start_0
444,0,0,3921,delay_kernel_start_0
540,0,0,3921,delay_kernel_start_0
508,0,0,3921,delay_kernel_start_0
892,0,0,3921,delay_kernel_start_0
476,0,0,3921,delay_kernel_start_0
925,0,0,3921,delay_kernel_start_0
701,0,0,3921,delay_kernel_start_0
669,0,0,3921,delay_kernel_start_0
413,0,0,3921,delay_kernel_start_0
958,0,0,3921,delay_kernel_start_0
445,0,0,3921,delay_kernel_start_0
541,0,0,3921,delay_kernel_start_0
509,0,0,3921,delay_kernel_start_0
893,0,0,3921,delay_kernel_start_0
477,0,0,3921,delay_kernel_start_0
926,0,0,3921,delay_kernel_start_0
702,0,0,3921,delay_kernel_start_0
670,0,0,3921,delay_kernel_start_0
414,0,0,3921,delay_kernel_start_0
959,0,0,3921,delay_kernel_start_0
446,0,0,3921,delay_kernel_start_0
542,0,0,3921,delay_kernel_start_0
510,0,0,3921,delay_kernel_start_0
894,0,0,3921,delay_kernel_start_0
478,0,0,3921,delay_kernel_start_0
927,0,0,3921,delay_kernel_start_0
703,0,0,3921,delay_kernel_start_0
671,0,0,3921,delay_kernel_start_0
415,0,0,3921,delay_kernel_start_0
768,0,0,3921,delay_kernel_start_0
447,0,0,3921,delay_kernel_start_0
543,0,0,3921,delay_kernel_start_0
511,0,0,3921,delay_kernel_start_0
895,0,0,3921,delay_kernel_start_0
479,0,0,3921,delay_kernel_start_0
736,0,0,3921,delay_kernel_start_0
832,0,0,3921,delay_kernel_start_0
800,0,0,3921,delay_kernel_start_0
544,0,0,3921,delay_kernel_start_0
769,0,0,3921,delay_kernel_start_0
576,0,0,3921,delay_kernel_start_0
992,0,0,3921,delay_kernel_start_0
