id,timestamp,label
4864,28369007,start1
4352,28369201,start1
2560,28500120,start2
3328,28500121,start2
3072,28500119,start2
2816,28500120,start2
4608,28500127,start2
4736,28500125,start2
2688,28500118,start2
4224,28500126,start2
2944,28500296,start2
4480,28500402,start2
3840,28500553,start2
4864,28500553,start2
4352,28500551,start2
3968,28500293,start2
4096,28500582,start2
3200,28500611,start2
3584,28500682,start2
4992,28500876,start2
3456,28501134,start2
3712,28501374,start2
5760,28585701,start1
6144,28585703,start1
5632,28585727,start1
5248,28585753,start1
5376,28585708,start1
5504,28585705,start1
6016,28585715,start1
5888,28585840,start1
5120,28585767,start1
6400,28585708,start1
7168,28585855,start1
6784,28585707,start1
6272,28585880,start1
6528,28585905,start1
6656,28585907,start1
7040,28586041,start1
6912,28586182,start1
7296,28586187,start1
7552,28586159,start1
7424,28586307,start1
6400,28716475,start2
6784,28716472,start2
5248,28716475,start2
6272,28716516,start2
5376,28716703,start2
5632,28716749,start2
5120,28716953,start2
5504,28716920,start2
7040,28717112,start2
7552,28717083,start2
6528,28717074,start2
7168,28717168,start2
6656,28717329,start2
6016,28717339,start2
6144,28717482,start2
7296,28717481,start2
5888,28717661,start2
5760,28717641,start2
7424,28717920,start2
6912,28718047,start2
7936,28802435,start1
8064,28802430,start1
7680,28802434,start1
7808,28802435,start1
7680,28930061,start2
7808,28930339,start2
7936,28930693,start2
8064,28930692,start2
7936,29006758,start2
768,29095423,start1
896,29095377,start1
1536,29095378,start1
2176,29095377,start1
256,29095379,start1
128,29095422,start1
640,29095668,start1
1792,29095727,start1
1408,29095598,start1
1920,29095766,start1
512,29095840,start1
2304,29095812,start1
384,29095691,start1
2048,29095651,start1
2432,29095850,start1
1152,29095874,start1
1280,29096090,start1
0,29095852,start1
1024,29096103,start1
1664,29096339,start1
1408,29227636,start2
128,29227633,start2
2048,29227634,start2
384,29227632,start2
2304,29227629,start2
768,29227622,start2
1024,29227700,start2
0,29227748,start2
1920,29227741,start2
2432,29227773,start2
640,29227913,start2
1664,29227877,start2
512,29227981,start2
1152,29228088,start2
896,29228236,start2
1792,29228202,start2
1280,29228257,start2
256,29228257,start2
1536,29228342,start2
2176,29228455,start2
3328,29314066,start1
2560,29314005,start1
2688,29314058,start1
3584,29313859,start1
2816,29314172,start1
4352,29314051,start1
4480,29314054,start1
4608,29313859,start1
3840,29314025,start1
3072,29314046,start1
2944,29313851,start1
3456,29314194,start1
3968,29314076,start1
3200,29314067,start1
4096,29314036,start1
3712,29314043,start1
4224,29314046,start1
4864,29314260,start1
4736,29314283,start1
4992,29314540,start1
3072,29443250,start2
3712,29443781,start2
3968,29443959,start2
4352,29443974,start2
3840,29444583,start2
4096,29444873,start2
2816,29444759,start2
4864,29445067,start2
3456,29445061,start2
2944,29445255,start2
4736,29445256,start2
3200,29445143,start2
4992,29445326,start2
4480,29445394,start2
4224,29445772,start2
2560,29445758,start2
3328,29445762,start2
3584,29445735,start2
2688,29445898,start2
4608,29445982,start2
5376,29529882,start1
5504,29529883,start1
6272,29529955,start1
5120,29529885,start1
5888,29529888,start1
5248,29529886,start1
5632,29529892,start1
6016,29529888,start1
5760,29529890,start1
6400,29529895,start1
6144,29529953,start1
6912,29529933,start1
6528,29529994,start1
7040,29530113,start1
6656,29530077,start1
6784,29530319,start1
7296,29530457,start1
7552,29530536,start1
7424,29530875,start1
7168,29531255,start1
6144,29660668,start2
5120,29660668,start2
5888,29660670,start2
5632,29660671,start2
6272,29660669,start2
5760,29660702,start2
5376,29660924,start2
5504,29660869,start2
7168,29660939,start2
7040,29660990,start2
6016,29660807,start2
5248,29661154,start2
6784,29661196,start2
6912,29661190,start2
6528,29661257,start2
6656,29661374,start2
7296,29661372,start2
7552,29661410,start2
6400,29661765,start2
7424,29662221,start2
8064,29746163,start1
7936,29746346,start1
7808,29746348,start1
7680,29746345,start1
8064,29872013,start2
7680,29875409,start2
7808,29875415,start2
7936,29875413,start2
7680,29952202,start2
128,30041305,start1
768,30041354,start1
896,30041295,start1
1408,30041366,start1
1536,30041296,start1
256,30041456,start1
1024,30041480,start1
1664,30041562,start1
0,30041629,start1
1920,30041624,start1
2048,30041604,start1
2176,30041716,start1
384,30041796,start1
1792,30041867,start1
1152,30041850,start1
512,30041853,start1
1280,30041799,start1
2432,30042069,start1
640,30042338,start1
2304,30042334,start1
2048,30172129,start2
1408,30172378,start2
128,30172556,start2
1536,30173386,start2
768,30173444,start2
896,30173450,start2
2176,30173622,start2
2432,30173912,start2
1792,30173911,start2
1024,30173862,start2
0,30173903,start2
1280,30173887,start2
384,30173885,start2
640,30173959,start2
256,30173998,start2
1664,30174080,start2
1152,30174075,start2
2304,30174130,start2
512,30174366,start2
1920,30174678,start2
2560,30259510,start1
3072,30259503,start1
2816,30259512,start1
3328,30259509,start1
2944,30259510,start1
3200,30259522,start1
2688,30259509,start1
3968,30259498,start1
3840,30259587,start1
3584,30259609,start1
4480,30259587,start1
3456,30259669,start1
4096,30259628,start1
4352,30259629,start1
3712,30259920,start1
4736,30259861,start1
4608,30259956,start1
4224,30260016,start1
4864,30260221,start1
4992,30260226,start1
4352,30390032,start2
4096,30390051,start2
3840,30390563,start2
4608,30390550,start2
2688,30390617,start2
2944,30390629,start2
2560,30390615,start2
3584,30390639,start2
2816,30390731,start2
3072,30390796,start2
3200,30390888,start2
3328,30390890,start2
3456,30391049,start2
4480,30391200,start2
3712,30391245,start2
3968,30391622,start2
4992,30391624,start2
4736,30391736,start2
4864,30391767,start2
4224,30391734,start2
5888,30475356,start1
5632,30475358,start1
6016,30475357,start1
5248,30475360,start1
5120,30475357,start1
5504,30475364,start1
5760,30475360,start1
5376,30475361,start1
6144,30475363,start1
6528,30475911,start1
6400,30475916,start1
6784,30476026,start1
6272,30475967,start1
6912,30476023,start1
6656,30476083,start1
7040,30476594,start1
7168,30477169,start1
7296,30477175,start1
7424,30477403,start1
7552,30477811,start1
5760,30606229,start2
5120,30606231,start2
5888,30606229,start2
5632,30606227,start2
5504,30606238,start2
5376,30606365,start2
6400,30606697,start2
6528,30606697,start2
6144,30606741,start2
5248,30606877,start2
6272,30606804,start2
6784,30606986,start2
7040,30606986,start2
6912,30606985,start2
6016,30608146,start2
7168,30608155,start2
7424,30608159,start2
6656,30608237,start2
7552,30608782,start2
7296,30608970,start2
7808,30692056,start1
8064,30692086,start1
7936,30692057,start1
7680,30692060,start1
7680,30819696,start2
8064,30819755,start2
7936,30820313,start2
7808,30820312,start2
7936,30897142,start2
1408,30985318,start1
1792,30985312,start1
2176,30985448,start1
256,30985446,start1
2048,30985442,start1
512,30985374,start1
0,30985440,start1
1024,30985504,start1
2304,30985507,start1
1152,30985433,start1
896,30985503,start1
384,30985531,start1
768,30985729,start1
1920,30985537,start1
128,30985737,start1
1664,30985836,start1
640,30985846,start1
1280,30986022,start1
1536,30986089,start1
2432,30986082,start1
768,31117045,start2
128,31117052,start2
256,31117169,start2
2176,31117169,start2
896,31117154,start2
2048,31117269,start2
640,31117311,start2
0,31117310,start2
1920,31117343,start2
1536,31117328,start2
384,31117525,start2
1280,31117524,start2
1664,31117554,start2
1408,31117798,start2
1024,31117846,start2
512,31117919,start2
1792,31117906,start2
1152,31117942,start2
2304,31118076,start2
2432,31118104,start2
4992,31203972,start1
3072,31204129,start1
2688,31204044,start1
2560,31204012,start1
3840,31204051,start1
3200,31203981,start1
4480,31204021,start1
3712,31203977,start1
4224,31204069,start1
4352,31203932,start1
3456,31204055,start1
2944,31204079,start1
3584,31204079,start1
2816,31204063,start1
3328,31204115,start1
4736,31204082,start1
4096,31203927,start1
4864,31203968,start1
3968,31204164,start1
4608,31204120,start1
3200,31334587,start2
3584,31334734,start2
3712,31334767,start2
4992,31334871,start2
4608,31334871,start2
4224,31334896,start2
3072,31334869,start2
4480,31334863,start2
2688,31334613,start2
3840,31334931,start2
3328,31334897,start2
2560,31334935,start2
4864,31335021,start2
4736,31335367,start2
2944,31335416,start2
4352,31335693,start2
3456,31335703,start2
4096,31335698,start2
2816,31335698,start2
3968,31335796,start2
5504,31420545,start1
5632,31420427,start1
6528,31420567,start1
5248,31420532,start1
6016,31420612,start1
6144,31420561,start1
6656,31420504,start1
6272,31420433,start1
5888,31420558,start1
5376,31420426,start1
6784,31420623,start1
5120,31420527,start1
6400,31420489,start1
5760,31420683,start1
7040,31420710,start1
6912,31420874,start1
7168,31421365,start1
7296,31421358,start1
7552,31421689,start1
7424,31421701,start1
6144,31550710,start2
6272,31550780,start2
5120,31550772,start2
5504,31550996,start2
5760,31550729,start2
5248,31551087,start2
5632,31551181,start2
6784,31551202,start2
5376,31551490,start2
6016,31551442,start2
6656,31551656,start2
7040,31551714,start2
6912,31551844,start2
5888,31551848,start2
6528,31551881,start2
6400,31552045,start2
7424,31553195,start2
7552,31553194,start2
7296,31553192,start2
7168,31553346,start2
7808,31636330,start1
7936,31636331,start1
7680,31636146,start1
8064,31636145,start1
8064,31764454,start2
7680,31764453,start2
7936,31764468,start2
7808,31764469,start2
7936,31841259,start2
1792,31929741,start1
256,31929744,start1
896,31929879,start1
2176,31929734,start1
0,31929846,start1
128,31930006,start1
1920,31929841,start1
1536,31929860,start1
1152,31930047,start1
1408,31929913,start1
2048,31930005,start1
2432,31930148,start1
1664,31930057,start1
384,31929995,start1
640,31930199,start1
1024,31930165,start1
1280,31930289,start1
768,31930238,start1
512,31930326,start1
2304,31930247,start1
1024,32061804,start2
1664,32061802,start2
2176,32061808,start2
128,32061965,start2
2048,32061962,start2
256,32061912,start2
384,32061971,start2
512,32062074,start2
2432,32062084,start2
1536,32062038,start2
1792,32062070,start2
1408,32062241,start2
2304,32062320,start2
1152,32062484,start2
896,32062857,start2
1920,32062843,start2
640,32062838,start2
0,32062850,start2
768,32062881,start2
1280,32062916,start2
2816,32148712,start1
4352,32149020,start1
3328,32148689,start1
2944,32149022,start1
3072,32148702,start1
3712,32148818,start1
4096,32148690,start1
4480,32149019,start1
3968,32148689,start1
2688,32148820,start1
3584,32148697,start1
3200,32149017,start1
3456,32148823,start1
2560,32148690,start1
4224,32148819,start1
3840,32148692,start1
4608,32148955,start1
4992,32149071,start1
4736,32149166,start1
4864,32149314,start1
4992,32279296,start2
4864,32279294,start2
3840,32279761,start2
3584,32279765,start2
2688,32280041,start2
4224,32280051,start2
3328,32280091,start2
3968,32280094,start2
2816,32280178,start2
3072,32280241,start2
3456,32280292,start2
4608,32280223,start2
3200,32280201,start2
3712,32280375,start2
2560,32280410,start2
4096,32280489,start2
4352,32280506,start2
4480,32280595,start2
4736,32280778,start2
2944,32280797,start2
6016,32365555,start1
6912,32365624,start1
6784,32365535,start1
7424,32365463,start1
5248,32365556,start1
6656,32365626,start1
6272,32365564,start1
5120,32365631,start1
6400,32365576,start1
6528,32365425,start1
7040,32365621,start1
5760,32365625,start1
6144,32365459,start1
5632,32365423,start1
5376,32365617,start1
5504,32365632,start1
7296,32365589,start1
7168,32365556,start1
5888,32365631,start1
7552,32365536,start1
5632,32496372,start2
6144,32496553,start2
6400,32496551,start2
6912,32496507,start2
6528,32496662,start2
5120,32496661,start2
5504,32496685,start2
5760,32496673,start2
5376,32496699,start2
5248,32496733,start2
6656,32496730,start2
5888,32497146,start2
7168,32497277,start2
7424,32497312,start2
7296,32497295,start2
6784,32497377,start2
6272,32497417,start2
7552,32497653,start2
6016,32497770,start2
7040,32497820,start2
7808,32581495,start1
7680,32581500,start1
8064,32581501,start1
7936,32581504,start1
7936,32707950,start2
8064,32708813,start2
7680,32708812,start2
7808,32709283,start2
7808,32784992,start2
640,32872698,start1
1024,32873240,start1
896,32873236,start1
2176,32873460,start1
1536,32873234,start1
2304,32873538,start1
2048,32873440,start1
1920,32873482,start1
1408,32873460,start1
384,32873529,start1
1664,32873544,start1
1152,32873708,start1
1280,32873799,start1
1792,32873693,start1
256,32873513,start1
0,32873528,start1
512,32874003,start1
128,32873844,start1
768,32873714,start1
2432,32873705,start1
640,33004480,start2
1408,33004479,start2
768,33004479,start2
1920,33004521,start2
1280,33004611,start2
896,33004640,start2
1536,33004648,start2
2176,33004692,start2
128,33004900,start2
256,33004842,start2
0,33005146,start2
384,33005262,start2
2048,33005474,start2
1664,33005562,start2
1792,33005893,start2
2304,33005819,start2
2432,33006164,start2
1024,33006193,start2
512,33006162,start2
1152,33006444,start2
3200,33090750,start1
3840,33090823,start1
3072,33090898,start1
2688,33090938,start1
3712,33090822,start1
3456,33090941,start1
2560,33090754,start1
3328,33090899,start1
2944,33090753,start1
2816,33090937,start1
4096,33090980,start1
3584,33091062,start1
4224,33091349,start1
3968,33091355,start1
4352,33091352,start1
4480,33091714,start1
4992,33092088,start1
4864,33092075,start1
4608,33092122,start1
4736,33092397,start1
3328,33220760,start2
3072,33220757,start2
2944,33221383,start2
2688,33221378,start2
3200,33221386,start2
3584,33221888,start2
2560,33222073,start2
4096,33222221,start2
3456,33222226,start2
2816,33222229,start2
3840,33222473,start2
4864,33222514,start2
4480,33222654,start2
3968,33222663,start2
3712,33222850,start2
4224,33222692,start2
4992,33222959,start2
4352,33223007,start2
4608,33223222,start2
4736,33224109,start2
5632,33306567,start1
5504,33306371,start1
5376,33306496,start1
5760,33306365,start1
5120,33306367,start1
5248,33306466,start1
6528,33306895,start1
6144,33306765,start1
6016,33306846,start1
5888,33306783,start1
6272,33306924,start1
6912,33307462,start1
6784,33307325,start1
7040,33307388,start1
6400,33307233,start1
6656,33307523,start1
7168,33307737,start1
7296,33307918,start1
7424,33308185,start1
7552,33308454,start1
5120,33437242,start2
5248,33437261,start2
5888,33437244,start2
5504,33437437,start2
5760,33437441,start2
6144,33437455,start2
6784,33437737,start2
5632,33437671,start2
6912,33437666,start2
6016,33437688,start2
5376,33437639,start2
7040,33437995,start2
6272,33438132,start2
6528,33438119,start2
6656,33438116,start2
6400,33438590,start2
7168,33439269,start2
7552,33439281,start2
7296,33439866,start2
7424,33439887,start2
7936,33523035,start1
7680,33523040,start1
8064,33523055,start1
7808,33523055,start1
7680,33648967,start2
7936,33649476,start2
8064,33651168,start2
7808,33651285,start2
8064,33727288,start2
1408,33815671,start1
768,33815869,start1
384,33815953,start1
896,33815955,start1
2176,33815963,start1
1920,33816081,start1
512,33816083,start1
1152,33816084,start1
128,33815982,start1
1024,33816223,start1
2048,33816072,start1
1280,33816117,start1
2304,33816099,start1
0,33816080,start1
2432,33816131,start1
1536,33816324,start1
1792,33816130,start1
256,33816324,start1
1664,33816544,start1
640,33816435,start1
2048,33947091,start2
1280,33947285,start2
768,33947349,start2
640,33947341,start2
0,33947429,start2
128,33947542,start2
512,33947891,start2
1920,33947910,start2
1408,33947938,start2
1152,33948117,start2
1024,33948159,start2
384,33948157,start2
256,33948161,start2
2176,33948208,start2
1664,33948236,start2
1792,33948238,start2
1536,33948682,start2
896,33948852,start2
2304,33948975,start2
2432,33949145,start2
2816,34033415,start1
2560,34033261,start1
3072,34033414,start1
3328,34033195,start1
2688,34033266,start1
2944,34033190,start1
3200,34033194,start1
3712,34033241,start1
3840,34033561,start1
3584,34033546,start1
4096,34033742,start1
4352,34033743,start1
3456,34033789,start1
4224,34033732,start1
4480,34034111,start1
4608,34033998,start1
4992,34034081,start1
4864,34034379,start1
4736,34034351,start1
3968,34034469,start1
2816,34164000,start2
3072,34163996,start2
3328,34164637,start2
2944,34164644,start2
2560,34164811,start2
4224,34164840,start2
3968,34164926,start2
4480,34164925,start2
4096,34164856,start2
3712,34164970,start2
2688,34165002,start2
3456,34165220,start2
3584,34165051,start2
3840,34165008,start2
4864,34165326,start2
3200,34165663,start2
4608,34165770,start2
4352,34165853,start2
4736,34166129,start2
4992,34166618,start2
5248,34250211,start1
6400,34250209,start1
5376,34250212,start1
5760,34250221,start1
5120,34250214,start1
5632,34250220,start1
6016,34250215,start1
6144,34250219,start1
6656,34250230,start1
6272,34250224,start1
5504,34250219,start1
5888,34250228,start1
6912,34250406,start1
7040,34250407,start1
6784,34250300,start1
6528,34250411,start1
7168,34250640,start1
7296,34250764,start1
7424,34251147,start1
7552,34251647,start1
6656,34380971,start2
6272,34380967,start2
7040,34380968,start2
6912,34380969,start2
5504,34381272,start2
5760,34381518,start2
5888,34381592,start2
5248,34381702,start2
5632,34381744,start2
6784,34381838,start2
7296,34381964,start2
5376,34382104,start2
7168,34381968,start2
6400,34382107,start2
6016,34382220,start2
6528,34382246,start2
5120,34382221,start2
7424,34382190,start2
6144,34382299,start2
7552,34382691,start2
7936,34466603,start1
8064,34466799,start1
7680,34466709,start1
7808,34466712,start1
7936,34593929,start2
7808,34596040,start2
8064,34596028,start2
7680,34596052,start2
8064,34672513,start2
1408,34760741,start1
512,34760898,start1
2432,34760895,start1
128,34761112,start1
1792,34761014,start1
768,34761249,start1
2048,34761136,start1
1024,34761283,start1
2176,34761335,start1
640,34761183,start1
1920,34761211,start1
256,34761191,start1
2304,34761289,start1
1664,34761284,start1
896,34761192,start1
0,34761542,start1
1152,34761350,start1
1536,34761658,start1
1280,34761408,start1
384,34761492,start1
2048,34892654,start2
1408,34892766,start2
640,34892924,start2
1280,34892926,start2
768,34892936,start2
128,34892914,start2
2304,34893018,start2
1664,34893045,start2
1152,34893106,start2
1792,34893107,start2
256,34893203,start2
896,34893201,start2
2432,34893186,start2
1024,34893268,start2
0,34893342,start2
384,34893445,start2
1536,34893340,start2
2176,34893569,start2
512,34893822,start2
1920,34894225,start2
2816,34978501,start1
2560,34978499,start1
2688,34978494,start1
2944,34978501,start1
3328,34978520,start1
3072,34978464,start1
3584,34978510,start1
3200,34978481,start1
3712,34978466,start1
3840,34978460,start1
4480,34978638,start1
3456,34978933,start1
3968,34978886,start1
4352,34978898,start1
4224,34978896,start1
4096,34979273,start1
4608,34978908,start1
4736,34979116,start1
4864,34979253,start1
4992,34979598,start1
2944,35109396,start2
4224,35109525,start2
3712,35109820,start2
3584,35109962,start2
3328,35110187,start2
2560,35110218,start2
2816,35110194,start2
4480,35110256,start2
4608,35110290,start2
3968,35110294,start2
2688,35110358,start2
3072,35110126,start2
4352,35110469,start2
3840,35110829,start2
4096,35110717,start2
4736,35110724,start2
3456,35110725,start2
3200,35110775,start2
4864,35111104,start2
4992,35111177,start2
7168,35196262,start1
5632,35196338,start1
7040,35196262,start1
6912,35196273,start1
5376,35196266,start1
6144,35196278,start1
6400,35196271,start1
5888,35196275,start1
5120,35196269,start1
5760,35196277,start1
6656,35196269,start1
6528,35196276,start1
5504,35196267,start1
6016,35196278,start1
7296,35196271,start1
6272,35196275,start1
6784,35196270,start1
5248,35196281,start1
7424,35196263,start1
7552,35196654,start1
6528,35326682,start2
5888,35326674,start2
5632,35326785,start2
5120,35326778,start2
5376,35326782,start2
6272,35326902,start2
5504,35327239,start2
6912,35327476,start2
6784,35327570,start2
6144,35328101,start2
5248,35328093,start2
5760,35328108,start2
6016,35328113,start2
7296,35328436,start2
6656,35328430,start2
7168,35328609,start2
7040,35328625,start2
7424,35328643,start2
6400,35328948,start2
7552,35328908,start2
7936,35412308,start1
7808,35412249,start1
8064,35412253,start1
7680,35412250,start1
7680,35539326,start2
7808,35539317,start2
8064,35540828,start2
7936,35541004,start2
8064,35617175,start2
1024,35705469,start1
1408,35705447,start1
768,35705446,start1
128,35705494,start1
2048,35705510,start1
1664,35705780,start1
256,35705834,start1
512,35705950,start1
1536,35705924,start1
640,35706194,start1
1920,35706176,start1
2432,35706230,start1
2304,35706215,start1
2176,35706139,start1
1280,35706209,start1
896,35706453,start1
0,35706481,start1
384,35706514,start1
1152,35706307,start1
1792,35706302,start1
768,35837491,start2
128,35837476,start2
1408,35837475,start2
2048,35837481,start2
256,35837489,start2
1536,35837508,start2
2176,35837651,start2
2304,35837803,start2
384,35837849,start2
1664,35838004,start2
896,35838049,start2
1280,35838137,start2
1792,35838173,start2
1152,35838438,start2
0,35838507,start2
1024,35838690,start2
2432,35838659,start2
1920,35839064,start2
512,35839127,start2
640,35839113,start2
4736,35924464,start1
3968,35924470,start1
4608,35924466,start1
4096,35924475,start1
2688,35924467,start1
3072,35924478,start1
4480,35924485,start1
4864,35924465,start1
3584,35924538,start1
3456,35924478,start1
3200,35924481,start1
4224,35924472,start1
3328,35924637,start1
4352,35924626,start1
2560,35924471,start1
2816,35924478,start1
2944,35924515,start1
3712,35924543,start1
3840,35924679,start1
4992,35924507,start1
2688,36055271,start2
2560,36055274,start2
3840,36055485,start2
3456,36055642,start2
2816,36055410,start2
4864,36055744,start2
4992,36055772,start2
4352,36055862,start2
4480,36055867,start2
3328,36055908,start2
3200,36056095,start2
3968,36056135,start2
2944,36056116,start2
4736,36056327,start2
3584,36056368,start2
3072,36056338,start2
4096,36056370,start2
4224,36056371,start2
3712,36056367,start2
4608,36056715,start2
5888,36140417,start1
5120,36140427,start1
5632,36140420,start1
5760,36140416,start1
5248,36140424,start1
5504,36140426,start1
5376,36140425,start1
6016,36140639,start1
6144,36140722,start1
6400,36140918,start1
6272,36140902,start1
6784,36141069,start1
6528,36141082,start1
7296,36141360,start1
6656,36141221,start1
7040,36141193,start1
6912,36141422,start1
7424,36141741,start1
7168,36141966,start1
7552,36142038,start1
5504,36271601,start2
5248,36271598,start2
5376,36271635,start2
5760,36272087,start2
6016,36272084,start2
6784,36272086,start2
6656,36272098,start2
6272,36272212,start2
5632,36272217,start2
6400,36272234,start2
5120,36272442,start2
7040,36272286,start2
6144,36272319,start2
6528,36272454,start2
5888,36272790,start2
7168,36273054,start2
7296,36273469,start2
6912,36273465,start2
7424,36273468,start2
7552,36273470,start2
7936,36357519,start1
7808,36357521,start1
8064,36357517,start1
7680,36357525,start1
7808,36484523,start2
7680,36485105,start2
7936,36486314,start2
8064,36486951,start2
8064,36562773,start2
768,36651563,start1
1408,36651531,start1
1280,36651626,start1
1152,36651784,start1
512,36651748,start1
0,36651755,start1
256,36651898,start1
640,36651825,start1
896,36652056,start1
128,36651930,start1
2048,36652010,start1
2432,36652060,start1
1536,36652169,start1
2304,36652165,start1
384,36652165,start1
1792,36652197,start1
1664,36652324,start1
1920,36652236,start1
2176,36652524,start1
1024,36652662,start1
768,36783312,start2
1408,36783317,start2
2048,36783366,start2
128,36783982,start2
896,36784078,start2
256,36784079,start2
1280,36784111,start2
640,36784098,start2
0,36784110,start2
1792,36784161,start2
512,36784128,start2
1152,36784378,start2
1664,36784556,start2
1024,36784574,start2
384,36784703,start2
2432,36784798,start2
1920,36784893,start2
2176,36784922,start2
2304,36785425,start2
1536,36785196,start2
3712,36870577,start1
4352,36870630,start1
4480,36870574,start1
3328,36870581,start1
3072,36870584,start1
4096,36870601,start1
4224,36870633,start1
2944,36870576,start1
4864,36870578,start1
2560,36870583,start1
3584,36870593,start1
4736,36870634,start1
2688,36870575,start1
3840,36870580,start1
3456,36870589,start1
3968,36870612,start1
4608,36870577,start1
2816,36870584,start1
3200,36870586,start1
4992,36870622,start1
3456,37001751,start2
2560,37001754,start2
2816,37001750,start2
3584,37001758,start2
4736,37001761,start2
3200,37001757,start2
3328,37001838,start2
4864,37001745,start2
3840,37001827,start2
4224,37001961,start2
4608,37002012,start2
4352,37002232,start2
4992,37002158,start2
4480,37002196,start2
3712,37002200,start2
2688,37002252,start2
3968,37002116,start2
3072,37002299,start2
2944,37002509,start2
4096,37002887,start2
5376,37087031,start1
6144,37087033,start1
5888,37087037,start1
5504,37087030,start1
5120,37087025,start1
6016,37087029,start1
5248,37087027,start1
5760,37087020,start1
5632,37087024,start1
6400,37087024,start1
6272,37087082,start1
6528,37087245,start1
6912,37087344,start1
7296,37087444,start1
6784,37087696,start1
6656,37087737,start1
7040,37087735,start1
7168,37087914,start1
7424,37088177,start1
7552,37088524,start1
6016,37218024,start2
5504,37218024,start2
6144,37218032,start2
5376,37218028,start2
6912,37218061,start2
6784,37218075,start2
6656,37218023,start2
6400,37218283,start2
5888,37218397,start2
5120,37218402,start2
6528,37218514,start2
7040,37218609,start2
5760,37218737,start2
7168,37218968,start2
7296,37218970,start2
7424,37218998,start2
5632,37219089,start2
6272,37219236,start2
5248,37219265,start2
7552,37220102,start2
7680,37303588,start1
8064,37303513,start1
7936,37303506,start1
7808,37303589,start1
7936,37429474,start2
8064,37430083,start2
7808,37433126,start2
7680,37433126,start2
7680,37509459,start2
256,37598087,start1
2048,37598121,start1
768,37598115,start1
640,37598415,start1
1920,37598417,start1
384,37598497,start1
128,37598281,start1
1408,37598237,start1
1024,37598506,start1
2432,37598577,start1
1152,37598590,start1
0,37598412,start1
896,37598680,start1
2304,37598512,start1
1664,37598674,start1
1792,37598920,start1
2176,37598955,start1
512,37598825,start1
1536,37599225,start1
1280,37599217,start1
2048,37729774,start2
128,37729780,start2
1408,37730269,start2
768,37730332,start2
1792,37730690,start2
1152,37730730,start2
1280,37730748,start2
1536,37730898,start2
2176,37730908,start2
256,37730974,start2
1920,37731158,start2
1024,37731224,start2
2304,37731228,start2
1664,37731269,start2
640,37731315,start2
0,37731373,start2
384,37731457,start2
896,37731724,start2
512,37731715,start2
2432,37731811,start2
2944,37817039,start1
3968,37816933,start1
2560,37816932,start1
4608,37816993,start1
3328,37816929,start1
4096,37816934,start1
3200,37816925,start1
2688,37816874,start1
3840,37817038,start1
3712,37816931,start1
2816,37816882,start1
3456,37816930,start1
3584,37817048,start1
4736,37817276,start1
3072,37817253,start1
4480,37817301,start1
4864,37817446,start1
4352,37817446,start1
4224,37817443,start1
4992,37817639,start1
3200,37947922,start2
3072,37947918,start2
2560,37947921,start2
3456,37947921,start2
3584,37948029,start2
2816,37948016,start2
3840,37948031,start2
3328,37948044,start2
2688,37948348,start2
2944,37948359,start2
4608,37948360,start2
4736,37948489,start2
3712,37948592,start2
4480,37948588,start2
4864,37948772,start2
4992,37948736,start2
4352,37948775,start2
4096,37948994,start2
3968,37949082,start2
4224,37949386,start2
6400,38033376,start1
6784,38033370,start1
6656,38033304,start1
6272,38033184,start1
5120,38033361,start1
5632,38033372,start1
6144,38033313,start1
5760,38033297,start1
5504,38033358,start1
5376,38033375,start1
5888,38033185,start1
5248,38033360,start1
6016,38033362,start1
6912,38033452,start1
6528,38033563,start1
7040,38033942,start1
7296,38034129,start1
7168,38034187,start1
7552,38034242,start1
7424,38034257,start1
5120,38163495,start2
5248,38164059,start2
5376,38164188,start2
5632,38164107,start2
6656,38164453,start2
6912,38164460,start2
6144,38164207,start2
5760,38164552,start2
6528,38164562,start2
5888,38164552,start2
6272,38164545,start2
6784,38164565,start2
6400,38164886,start2
5504,38165175,start2
6016,38165234,start2
7040,38165646,start2
7424,38165840,start2
7168,38165794,start2
7552,38165674,start2
7296,38165819,start2
7680,38248481,start1
7808,38248486,start1
8064,38248478,start1
7936,38248487,start1
7680,38374833,start2
8064,38375715,start2
7808,38376119,start2
7936,38376116,start2
7936,38451701,start2
1152,38539603,start1
1792,38539491,start1
2304,38539665,start1
1024,38539662,start1
1920,38539875,start1
1280,38539958,start1
768,38539911,start1
2048,38539750,start1
640,38539769,start1
0,38539819,start1
512,38539771,start1
128,38539751,start1
896,38540215,start1
256,38540216,start1
1408,38539912,start1
384,38540033,start1
2176,38540214,start1
1664,38540190,start1
2432,38540367,start1
1536,38540224,start1
1152,38671359,start2
1792,38671475,start2
128,38671758,start2
1408,38671761,start2
2048,38671849,start2
0,38671807,start2
640,38671808,start2
512,38671912,start2
768,38671908,start2
2432,38671976,start2
1536,38672226,start2
2176,38672272,start2
1664,38672276,start2
256,38672427,start2
2304,38672385,start2
1024,38672379,start2
1280,38672441,start2
896,38672566,start2
384,38672910,start2
1920,38673246,start2
3072,38757128,start1
3328,38757417,start1
2688,38757338,start1
3200,38757368,start1
3456,38757336,start1
2560,38757327,start1
2816,38757360,start1
3584,38757337,start1
4224,38757420,start1
3840,38757438,start1
4096,38757437,start1
2944,38757540,start1
3712,38757742,start1
3968,38757743,start1
4480,38757876,start1
