x,y,z,time,label
145,0,0,0,des_start_0
2128,0,0,0,des_start_0
1136,0,0,0,des_start_0
756,0,0,0,des_start_0
1970,0,0,0,des_start_0
113,0,0,0,des_start_0
2194,0,0,0,des_start_0
1458,0,0,0,des_start_0
647,0,0,0,des_start_0
1649,0,0,0,des_start_0
146,0,0,0,des_start_0
2129,0,0,0,des_start_0
1137,0,0,0,des_start_0
757,0,0,0,des_start_0
1971,0,0,0,des_start_0
114,0,0,0,des_start_0
2195,0,0,0,des_start_0
1459,0,0,0,des_start_0
652,0,0,0,des_start_0
1650,0,0,0,des_start_0
147,0,0,0,des_start_0
2130,0,0,0,des_start_0
1138,0,0,0,des_start_0
758,0,0,0,des_start_0
1976,0,0,0,des_start_0
115,0,0,0,des_start_0
2200,0,0,0,des_start_0
1464,0,0,0,des_start_0
653,0,0,0,des_start_0
1651,0,0,0,des_start_0
152,0,0,0,des_start_0
2131,0,0,0,des_start_0
1139,0,0,0,des_start_0
759,0,0,0,des_start_0
1977,0,0,0,des_start_0
120,0,0,0,des_start_0
2201,0,0,0,des_start_0
1465,0,0,0,des_start_0
654,0,0,0,des_start_0
1656,0,0,0,des_start_0
153,0,0,0,des_start_0
2136,0,0,0,des_start_0
1144,0,0,0,des_start_0
764,0,0,0,des_start_0
1978,0,0,0,des_start_0
121,0,0,0,des_start_0
2202,0,0,0,des_start_0
1466,0,0,0,des_start_0
655,0,0,0,des_start_0
1657,0,0,0,des_start_0
154,0,0,0,des_start_0
2137,0,0,0,des_start_0
1145,0,0,0,des_start_0
765,0,0,0,des_start_0
1979,0,0,0,des_start_0
122,0,0,0,des_start_0
2203,0,0,0,des_start_0
1467,0,0,0,des_start_0
656,0,0,0,des_start_0
1658,0,0,0,des_start_0
155,0,0,0,des_start_0
2138,0,0,0,des_start_0
1146,0,0,0,des_start_0
766,0,0,0,des_start_0
1972,0,0,0,des_start_0
123,0,0,0,des_start_0
2196,0,0,0,des_start_0
1460,0,0,0,des_start_0
657,0,0,0,des_start_0
1659,0,0,0,des_start_0
148,0,0,0,des_start_0
2139,0,0,0,des_start_0
1147,0,0,0,des_start_0
767,0,0,0,des_start_0
1973,0,0,0,des_start_0
116,0,0,0,des_start_0
2197,0,0,0,des_start_0
1461,0,0,0,des_start_0
658,0,0,0,des_start_0
1652,0,0,0,des_start_0
149,0,0,0,des_start_0
2132,0,0,0,des_start_0
1140,0,0,0,des_start_0
864,0,0,0,des_start_0
1974,0,0,0,des_start_0
117,0,0,0,des_start_0
2198,0,0,0,des_start_0
1462,0,0,0,des_start_0
659,0,0,0,des_start_0
1653,0,0,0,des_start_0
150,0,0,0,des_start_0
2133,0,0,0,des_start_0
1141,0,0,0,des_start_0
865,0,0,0,des_start_0
1975,0,0,0,des_start_0
118,0,0,0,des_start_0
2199,0,0,0,des_start_0
1463,0,0,0,des_start_0
664,0,0,0,des_start_0
1654,0,0,0,des_start_0
151,0,0,0,des_start_0
2134,0,0,0,des_start_0
1142,0,0,0,des_start_0
866,0,0,0,des_start_0
1980,0,0,0,des_start_0
119,0,0,0,des_start_0
2204,0,0,0,des_start_0
1468,0,0,0,des_start_0
665,0,0,0,des_start_0
1655,0,0,0,des_start_0
156,0,0,0,des_start_0
2135,0,0,0,des_start_0
1143,0,0,0,des_start_0
867,0,0,0,des_start_0
1981,0,0,0,des_start_0
124,0,0,0,des_start_0
2205,0,0,0,des_start_0
1469,0,0,0,des_start_0
666,0,0,0,des_start_0
1660,0,0,0,des_start_0
157,0,0,0,des_start_0
2140,0,0,0,des_start_0
1148,0,0,0,des_start_0
872,0,0,0,des_start_0
1982,0,0,0,des_start_0
125,0,0,0,des_start_0
2206,0,0,0,des_start_0
1470,0,0,0,des_start_0
667,0,0,0,des_start_0
1661,0,0,0,des_start_0
158,0,0,0,des_start_0
2141,0,0,0,des_start_0
1149,0,0,0,des_start_0
873,0,0,0,des_start_0
1983,0,0,0,des_start_0
126,0,0,0,des_start_0
2207,0,0,0,des_start_0
1471,0,0,0,des_start_0
660,0,0,0,des_start_0
1662,0,0,0,des_start_0
159,0,0,0,des_start_0
2142,0,0,0,des_start_0
1150,0,0,0,des_start_0
874,0,0,0,des_start_0
1664,0,0,0,des_start_0
127,0,0,0,des_start_0
2304,0,0,0,des_start_0
1152,0,0,0,des_start_0
661,0,0,0,des_start_0
1663,0,0,0,des_start_0
416,0,0,0,des_start_0
